#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
wofabla;Sangokushi II (Asia, bootleg, set 2);Arcade;wof;1992;Imperfect graphics;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofah;Sangokushi II (hack set 1, Asia 921005);Arcade;wof;1992;hack;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofaha;Sangokushi II (hack set 2, Asia 921005);Arcade;wof;1992;hack;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofahb;Sangokushi II (hack set 3, Asia 921005);Arcade;wof;1992;hack;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofc;Sangokushi II (T-Chi);Arcade;wof;2013;hack;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wof3js;Sangokushi II: San Jian Sheng (Chinese bootleg set 1);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wof3jsa;Sangokushi II: San Jian Sheng (Chinese bootleg set 2);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wof3sj;Sangokushi II: San Sheng Jian (Chinese bootleg set 1);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wof3sja;Sangokushi II: San Sheng Jian (Chinese bootleg set 2);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofh;Sangokushi II: Sanguo Yingxiong Zhuan (Chinese bootleg set 1);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofha;Sangokushi II: Sanguo Yingxiong Zhuan (Chinese bootleg set 2);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
sgyxz;Sangokushi II: Sanguo Yingxiong Zhuan (Chinese bootleg set 3);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofsj;Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 1);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofsja;Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 2);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofsjb;Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 3);Arcade;wof;1992;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofchdx;Sangokushi III Gaiden: Kakou-On's Revenge DX (hack);Arcade;wofch;2018;hack;Game Console / Home Videogame;2;;;good;0;;wofch;;;;;;;
kovsgqyz;Sanguo Qunying Zhuan Zhengzong Plus (bootleg of Knights of Valour Plus, set 1);Arcade;kovplus;1999;bootleg;Fighter / 2.5D;4;;;good;0;;kovplus;;;;;;;
kovsgqyza;Sanguo Qunying Zhuan Zhengzong Plus (bootleg of Knights of Valour Plus, set 2);Arcade;kovplus;1999;bootleg;Fighter / 2.5D;4;;;good;0;;kovplus;;;;;;;
kovsgqyzb;Sanguo Qunying Zhuan Zhengzong Plus (bootleg of Knights of Valour Plus, set 3);Arcade;kovplus;1999;bootleg;Fighter / 2.5D;4;;;good;0;;kovplus;;;;;;;
kovsgqyzc;Sanguo Qunying Zhuan Zhengzong Plus (bootleg of Knights of Valour Plus, set 4);Arcade;kovplus;1999;ANX;Fighter / 2.5D;4;;;good;0;;kovplus;;;;;;;
kov2pfwll;Sanguo Zhan Ji 2 Fengwu Longyin (ver. 205S, , Hack of Sanguo Zhan Ji 2 Qunxiong Zhengba);Arcade;kov2p;2021;Hack;Fighter / 2.5D;4;;;good;0;;kov2p;;;;;;;
kov2pfwlys;Sanguo Zhan Ji 2 Fengwu Longyin (ver. S0709, Hack of Sanguo Zhan Ji 2 Qunxiong Zhengba);Arcade;kov2p;2021;Hack;Fighter / 2.5D;4;;;good;0;;kov2p;;;;;;;
wofsgzb;Sanguo Zhengba (Chinese bootleg of Sangokushi II);Arcade;wof;2005;bootleg;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
3kokushi;Sankokushi (Japan);Arcade;;1996;Mitchell;Tabletop / Shanghai * Mature *;2;;;good;0;;;;;;;;;
ssanchan;Sanrin San Chan (Japan, 315-5096);Arcade;spatter;1984;Sega;Maze / Driving;2;;;good;0;;spatter;;;;;;;
santaball;SantaBall - Christmas Tennis Game;Arcade;;2012;M.Priewe / NeoHomeBrew;System / BIOS;BIOS;;;good;0;;neogeo;;;;;;;
searcharj;SAR - Search And Rescue (Japan version 3);Arcade;searchar;1989;SNK;Shooter / Walking;2;;;good;0;;searchar;;;;;;;
searcharu;SAR - Search And Rescue (US);Arcade;searchar;1989;SNK;Shooter / Walking;2;;;good;0;;searchar;;;;;;;
searchar;SAR - Search And Rescue (World);Arcade;;1989;SNK;Shooter / Walking;2;;;good;0;;;;;;;;;
sarge;Sarge;Arcade;;1985;Bally Midway;Shooter / Field;2;;;good;0;;;;;;;;;
sarukani;Saru-Kani-Hamu-Zou (Japan);Arcade;vblokbrk;1997;Kaneko / Mediaworks;Ball & Paddle / Breakout;2;;;good;0;;vblokbrk;;;;;;;
sasuke;Sasuke vs. Commander;Arcade;;1980;SNK;Shooter / 3rd Person;2;;;good;0;;;;;;;;;
satansatind;Satan of Saturn (Inder S.A., bootleg);Arcade;satansat;1981;bootleg (Inder S.A.);Shooter / Gallery;2;;;good;0;;satansat;;;;;;;
satansat;Satan of Saturn (set 1);Arcade;;1981;SNK;Shooter / Gallery;2;;;good;0;;;;;;;;;
satansata;Satan of Saturn (set 2);Arcade;satansat;1981;SNK;Shooter / Gallery;2;;;good;0;;satansat;;;;;;;
shollow;Satan's Hollow (set 1);Arcade;;1981;Bally Midway;Shooter / Gallery;2;;;good;0;;midssio;;;;;;;
shollow2;Satan's Hollow (set 2);Arcade;shollow;1981;Bally Midway;Shooter / Gallery;2;;;good;0;;shollow;;;;;;;
slampic;Saturday Night Slam Masters (bootleg with PIC16C57, set 1);Arcade;slammast;1993;bootleg;Sports / Wrestling;4;;;good;0;;slammast;;;;;;;
slampic2;Saturday Night Slam Masters (bootleg with PIC16C57, set 2);Arcade;slammast;1993;bootleg;Sports / Wrestling;4;;;preliminary;0;;slammast;;;;;;;
slammastu;Saturday Night Slam Masters (USA 930713);Arcade;slammast;1993;Capcom;Sports / Wrestling;4;;;good;0;;slammast;;;;;;;
slammast;Saturday Night Slam Masters (World 930713);Arcade;;1993;Capcom;Sports / Wrestling;4;;;good;0;;;;;;;;;
saturnzi;Saturn;Arcade;;1983;Zilec Electronics / Jaleco;Shooter / Gallery;2;;;good;0;;;;;;;;;
samsho2k;Saulabi Spirits / Jin Saulabi Tu Hon (Korean release of Samurai Shodown II, set 1);Arcade;samsho2;1994;SNK;Fighter / Versus;2;;;good;0;;samsho2;;;;;;;
samsho2ka;Saulabi Spirits / Jin Saulabi Tu Hon (Korean release of Samurai Shodown II, set 2);Arcade;samsho2;1994;SNK;Fighter / Versus;2;;;good;0;;samsho2;;;;;;;
saurobl;Sauro (bootleg);Arcade;sauro;1987;bootleg;Shooter / Flying Horizontal;2;;;good;0;;sauro;;;;;;;
saurop;Sauro (Philko license);Arcade;sauro;1987;Tecfri (Philko license);Shooter / Flying Horizontal;2;;;good;0;;sauro;;;;;;;
saurorr;Sauro (Recreativos Real S.A. license);Arcade;sauro;1987;Tecfri (Recreativos Real S.A. license);Shooter / Flying Horizontal;2;;;good;0;;sauro;;;;;;;
sauro;Sauro (set 1);Arcade;;1987;Tecfri;Shooter / Flying Horizontal;2;;;good;0;;;;;;;;;
sauroa;Sauro (set 2);Arcade;sauro;1987;Tecfri;Shooter / Flying Horizontal;2;;;good;0;;sauro;;;;;;;
saurob;Sauro (set 3);Arcade;sauro;1987;Tecfri;Shooter / Flying Horizontal;2;;;good;0;;sauro;;;;;;;
sauroc;Sauro (set 4, easier);Arcade;sauro;1987;Tecfri;Shooter / Flying Horizontal;2;;;good;0;;sauro;;;;;;;
savgbees;Savage Bees;Arcade;exedexes;1985;Capcom (Memetron license);Shooter / Flying Vertical;2;;;good;0;;exedexes;;;;;;;
savagere;Savage Reign / Fu'un Mokushiroku - Kakutou Sousei;Arcade;;1995;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
savagereb;Savage Reign / Fu'un Mokushiroku - Kakutou Sousei (Boss Hack);Arcade;savagere;1995;Yumeji, Dodowang[EGCG];Fighter / Versus;2;;;good;0;;savagere;;;;;;;
savagerp;Savage Reign / Fu'un Mokushiroku - Kakutou Sousei (Plus, Hack);Arcade;savagere;2015;hack;Fighter / Versus;2;;;good;0;;savagere;;;;;;;
spacewin;Scacco Matto / Space Win;Arcade;;1996;Playmark;Casino / Cards;1;;;good;0;;;;;;;;;
schmeisr;Schmeiser Robo (Japan);Arcade;;1993;Hot-B;Fighter / Versus;2;;;good;0;;;;;;;;;
scion;Scion;Arcade;;1984;Seibu Denshi;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
scionc;Scion (Cinematronics);Arcade;scion;1984;Seibu Denshi (Cinematronics license);Shooter / Flying Vertical;2;;;good;0;;scion;;;;;;;
scotrsht;Scooter Shooter;Arcade;;1985;Konami;Shooter / Flying;2;;;good;0;;;;;;;;;
scorpionmc;Scorpion (Moon Cresta hardware);Arcade;scorpion;19??;bootleg? (Dorneer);Shooter / Flying Horizontal;2;;;good;0;;scorpion;;;;;;;
scorpion;Scorpion (set 1);Arcade;;1982;Zaccaria;Shooter / Flying Horizontal;2;;;good;0;;;;;;;;;
scorpiona;Scorpion (set 2);Arcade;scorpion;1982;Zaccaria;Shooter / Flying Horizontal;2;;;good;0;;scorpion;;;;;;;
scorpionb;Scorpion (set 3);Arcade;scorpion;1982;Zaccaria;Shooter / Flying Horizontal;2;;;good;0;;scorpion;;;;;;;
scramble;Scramble;Arcade;;1981;Konami;Shooter / Flying Horizontal;2;;;good;0;;;;;;;;;
scramblb;Scramble (bootleg on Galaxian hardware);Arcade;scramble;1981;bootleg;Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
scramb2;Scramble (bootleg, set 1);Arcade;scramble;1981;bootleg;Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
scramblebb;Scramble (bootleg?);Arcade;scramble;1981;bootleg?;Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
scramce;Scramble (Centromatic S.A., Spanish bootleg);Arcade;scramble;1981;bootleg (Centromatic S.A.);Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
scramblebf;Scramble (Karateco, French bootleg);Arcade;scramble;1981;bootleg (Karateco);Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
scrampt;Scramble (Petaco S.A., Spanish bootleg);Arcade;scramble;1981;bootleg (Petaco S.A.);Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
scrambler;Scramble (Reben S.A. Spanish bootleg);Arcade;scramble;1981;bootleg (Reben S.A.);Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
scramrf;Scramble (Recreativos Franco, Spanish bootleg);Arcade;scramble;1981;bootleg (Recreativos Franco);Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
scrambles;Scramble (Stern Electronics, set 1);Arcade;scramble;1981;Konami (Stern Electronics license);Shooter / Flying Horizontal;2;;;good;0;;scramble;;;;;;;
sspiritj;Scramble Spirits (Japan, Floppy DS3-5000-02-REV-A Based);Arcade;sspirits;1988;Sega;Shooter / Flying Vertical;2;;;good;0;;sspirits;;;;;;;
sspirits;Scramble Spirits (World, Floppy Based);Arcade;;1988;Sega;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
sspirtfc;Scramble Spirits (World, Floppy Based, FD1094 317-0058-02c);Arcade;sspirits;1988;Sega;Shooter / Flying Vertical;2;;;preliminary;0;;sspirits;;;;;;;
scregg;Scrambled Egg;Arcade;;1983;Technos Japan;Maze / Defeat Enemies;2;;;good;0;;;;;;;;;
screwloo;Screw Loose (prototype);Arcade;;1983;Mylstar;Shooter / Field;2;;;good;0;;;;;;;;;
cscrtry;Scrum Try (DECO Cassette) (US) (set 1);Arcade;;1984;Data East Corporation;Sports / Rugby Football;2;;;good;0;;decocass;;;;;;;
cscrtry2;Scrum Try (DECO Cassette) (US) (set 2);Arcade;cscrtry;1984;Data East Corporation;Sports / Rugby Football;2;;;good;0;;cscrtry;;;;;;;
scudhamma;Scud Hammer (older version?);Arcade;scudhamm;1994;Jaleco;Whac-A-Mole / Hammer;1;;;good;0;;scudhamm;;;;;;;
scudhamm;Scud Hammer (ver 1.4);Arcade;;1994;Jaleco;Whac-A-Mole / Hammer;1;;;good;0;;;;;;;;;
sdfight;SD Fighters (Korea);Arcade;;1996;SemiCom / Tirano;Fighter / Versus;2;;;good;0;;;;;;;;;
neobattl;SD Gundam Neo Battling (Japan);Arcade;;1992;Banpresto;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
sdgndmps;SD Gundam Psycho Salamander no Kyoui;Arcade;;1991;Banpresto / Bandai;Shooter / Walking;2;;;good;0;;;;;;;;;
grainbow;SD Gundam Sangokushi Rainbow Tairiku Senki (Japan);Arcade;;1993;Banpresto;Platform / Shooter Scrolling;2;;;good;0;;;;;;;;;
grainbowk;SD Gundam Sangokushi Rainbow Tairiku Senki (Korea);Arcade;grainbow;1993;Banpresto;Platform / Shooter Scrolling;2;;;good;0;;grainbow;;;;;;;
sdibl;SDI - Strategic Defense Initiative (bootleg, original hardware);Arcade;sdi;1987;bootleg;Shooter / Command;2;;;good;0;;sdi;;;;;;;
sdibl2;SDI - Strategic Defense Initiative (bootleg, set 1);Arcade;sdi;1987;bootleg;Shooter / Command;2;;;good;0;;sdi;;;;;;;
sdibl3;SDI - Strategic Defense Initiative (bootleg, set 2);Arcade;sdi;1987;bootleg;Shooter / Command;2;;;good;0;;sdi;;;;;;;
sdibl4;SDI - Strategic Defense Initiative (bootleg, set 3);Arcade;sdi;1987;bootleg;Shooter / Command;2;;;good;0;;sdi;;;;;;;
sdibl5;SDI - Strategic Defense Initiative (bootleg, set 4);Arcade;sdi;1987;bootleg;Shooter / Command;2;;;good;0;;sdi;;;;;;;
sdibl6;SDI - Strategic Defense Initiative (bootleg, set 5);Arcade;sdi;1987;bootleg;Shooter / Command;2;;;good;0;;sdi;;;;;;;
sdi;SDI - Strategic Defense Initiative (Japan, newer, System 16A, FD1089B 317-0027);Arcade;;1987;Sega;Shooter / Command;2;;;good;0;;;;;;;;;
sdia;SDI - Strategic Defense Initiative (Japan, old, System 16A, FD1089B 317-0027);Arcade;sdi;1987;Sega;Shooter / Command;2;;;good;0;;sdi;;;;;;;
sdib;SDI - Strategic Defense Initiative (System 16B, FD1089A 317-0028);Arcade;sdi;1987;Sega;Shooter / Command;2;;;good;0;;sdi;;;;;;;
sfposeid;Sea Fighter Poseidon;Arcade;;1984;Taito Corporation;Shooter / Misc. Horizontal;2;;;good;0;;;;;;;;;
seawolft;Sea Wolf (Tecfri);Arcade;sauro;1987;Tecfri;Shooter / Flying Horizontal;Non-arcade;;;good;0;;sauro;;;;;;;
searchey;Search Eye (English / Korean / Japanese / Italian);Arcade;;1999;Yun Sung;Puzzle / Misc.;2;;;good;0;;;;;;;;;
searcheya;Search Eye (English / Korean);Arcade;searchey;1999;Yun Sung;Puzzle / Misc.;2;;;good;0;;searchey;;;;;;;
searchp2;Search Eye Plus V2.0;Arcade;;1999;Yun Sung;Puzzle / Misc.;2;;;good;0;;;;;;;;;
secretagj;Secret Agent (Japan, revision 2);Arcade;secretag;1989;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;secretag;;;;;;;
secretag;Secret Agent (World, revision 3);Arcade;;1989;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;;;;;;;;
sectionza;Section Z (Japan, rev. A);Arcade;sectionz;1985;Capcom;Shooter / Flying;2;;;good;0;;sectionz;;;;;;;
sectionz;Section Z (US);Arcade;;1985;Capcom;Shooter / Flying;2;;;good;0;;;;;;;;;
sectrzon;Sector Zone (set 1);Arcade;seicross;1984;Nichibutsu / Alice;Shooter / Driving Horizontal;2;;;good;0;;seicross;;;;;;;
sectrzont;Sector Zone (set 2, Tecfri hardware);Arcade;seicross;1984;Nichibutsu / Alice;Shooter / Driving Horizontal;2;;;preliminary;0;;seicross;;;;;;;
sectrzona;Sector Zone (set 3);Arcade;seicross;1984;Nichibutsu / Alice;Shooter / Driving Horizontal;2;;;good;0;;seicross;;;;;;;
seganinj;Sega Ninja (315-5102);Arcade;;1985;Sega;Shooter / Walking;2;;;good;0;;;;;;;;;
seganinja;Sega Ninja (315-5113);Arcade;seganinj;1985;Sega;Shooter / Walking;2;;;preliminary;0;;seganinj;;;;;;;
seganinju;Sega Ninja (not encrypted);Arcade;seganinj;1985;Sega;Shooter / Walking;2;;;good;0;;seganinj;;;;;;;
ssonicbr;SegaSonic Bros. (prototype, hack);Arcade;;1992;hack;Puzzle / Drop;2;;;good;0;;;;;;;;;
sonicfgtj;SegaSonic Cosmo Fighter (Japan);Arcade;sonicfgt;1993;Sega;Shooter / Flying Vertical;1;;;good;0;;sonicfgt;;;;;;;
sonicfgt;SegaSonic Cosmo Fighter (World);Arcade;;1993;Sega;Shooter / Flying Vertical;1;;;good;0;;;;;;;;;
sonicp;SegaSonic The Hedgehog (Japan, prototype);Arcade;sonic;1992;Sega;Platform / Run, Jump & Scrolling;3;;;good;0;;sonic;;;;;;;
sonic;SegaSonic The Hedgehog (Japan, rev. C);Arcade;;1992;Sega;Platform / Run, Jump & Scrolling;3;;;good;0;;;;;;;;;
amatelas;Sei Senshi Amatelass;Arcade;amazon;1986;Nichibutsu;Shooter / Walking;2;;;good;0;;amazon;;;;;;;
seicross;Seicross (set 1);Arcade;;1984;Nichibutsu / Alice;Shooter / Driving Horizontal;2;;;good;0;;;;;;;;;
seicrossa;Seicross (set 2);Arcade;seicross;1984;Nichibutsu / Alice;Shooter / Driving Horizontal;2;;;good;0;;seicross;;;;;;;
sscandal;Seishun Scandal (315-5132, Japan);Arcade;myhero;1985;Coreland / Sega;Fighter / 2D;2;;;good;0;;myhero;;;;;;;
selfeena;Sel Feena;Arcade;;1991;East Technology;Maze / Collect;2;;;good;0;;;;;;;;;
grdnstrmj;Sen Jing - Guardian Storm (Japan);Arcade;grdnstrm;1998;Afega;Shooter / Flying Vertical;2;;;good;0;;grdnstrm;;;;;;;
senknow;Sen-Know (Japan);Arcade;;1999;Kaneko / Kouyousha;Puzzle / Drop;2;;;good;0;;skns;;;;;;;
sengekis;Sengeki Striker (Asia);Arcade;;1997;Kaneko / Warashi;Shooter / Flying Vertical;2;;;good;0;;skns;;;;;;;
sengekisj;Sengeki Striker (Japan);Arcade;sengekis;1997;Kaneko / Warashi;Shooter / Flying Vertical;2;;;good;0;;sengekis;;;;;;;
sengokuh;Sengoku / Sengoku Denshou (NGH-017, US);Arcade;sengoku;1991;SNK;Fighter / 2.5D;2;;;good;0;;sengoku;;;;;;;
sengoku;Sengoku / Sengoku Denshou (NGM-017 ~ NGH-017);Arcade;;1991;SNK;Fighter / 2.5D;2;;;good;0;;neogeo;;;;;;;
sengoku2;Sengoku 2 / Sengoku Denshou 2;Arcade;;1993;SNK;Fighter / 2.5D;2;;;good;0;;neogeo;;;;;;;
sengk3fs;Sengoku 3 / Sengoku Densho 2001 (Demeanor, Hack);Arcade;sengoku3;2020;hack;Fighter / 2.5D;2;;;good;0;;sengoku3;;;;;;;
sengoku3s;Sengoku 3 / Sengoku Densho 2001 (Evolution 1.0, FCHT hack);Arcade;sengoku3;2001;hack;Fighter / 2.5D;2;;;good;0;;sengoku3;;;;;;;
sengk3fd;Sengoku 3 / Sengoku Densho 2001 (Fully Decrypted);Arcade;sengoku3;2001;Noise Factory / SNK;Fighter / 2.5D;2;;;good;0;;sengoku3;;;;;;;
sengk3eb;Sengoku 3 / Sengoku Densho 2001 (Green Blue, Hack);Arcade;sengoku3;2010-2013;hack;Fighter / 2.5D;2;;;good;0;;sengoku3;;;;;;;
sengok3i;Sengoku 3 / Sengoku Densho 2001 (Infinite Power, Hack);Arcade;sengoku3;2020;hack;Fighter / 2.5D;2;;;good;0;;sengoku3;;;;;;;
sengoku3;Sengoku 3 / Sengoku Densho 2001 (set 1);Arcade;;2001;Noise Factory / SNK;Fighter / 2.5D;2;;;good;0;;neogeo;;;;;;;
sengoku3a;Sengoku 3 / Sengoku Densho 2001 (set 2);Arcade;sengoku3;2001;Noise Factory / SNK;Fighter / 2.5D;2;;;good;0;;sengoku3;;;;;;;
sngkace;Sengoku Ace (Japan, set 1);Arcade;samuraia;1993;Psikyo (Banpresto license);Shooter / Flying Vertical;2;;;good;0;;samuraia;;;;;;;
sngkacea;Sengoku Ace (Japan, set 2);Arcade;samuraia;1993;Psikyo (Banpresto license);Shooter / Flying Vertical;2;;;good;0;;samuraia;;;;;;;
tengaij;Sengoku Blade: Sengoku Ace Episode II (Japan) / Tengai (World);Arcade;tengai;1996;Psikyo;Shooter / Flying Horizontal;2;;;good;0;;tengai;;;;;;;
mercsc;Senjo no Ookami II (T-Chi);Arcade;mercs;1990;hack;Shooter / Walking;3;;;good;0;;mercs;;;;;;;
commandoj;Senjou no Ookami;Arcade;commando;1985;Capcom;Shooter / Walking;2;;;good;0;;commando;;;;;;;
mercsj;Senjou no Ookami II (Japan 900302);Arcade;mercs;1990;Capcom;Shooter / Walking;3;;;good;0;;mercs;;;;;;;
senjyo;Senjyo;Arcade;;1983;Tehkan;Shooter / 1st Person;2;;;good;0;;;;;;;;;
senkyua;Senkyu (Japan, earlier);Arcade;senkyu;1995;Seibu Kaihatsu;Puzzle / Drop;2;;;good;0;;senkyu;;;;;;;
senkyu;Senkyu (Japan, newer);Arcade;;1995;Seibu Kaihatsu;Puzzle / Drop;2;;;good;0;;;;;;;;;
sfx;SF-X;Arcade;;1983;Nihon Game (Nichibutsu license);Shooter / Flying;2;;;good;0;;;;;;;;;
shackled;Shackled (US);Arcade;;1986;Data East USA;Maze / Shooter Large;2;;;good;0;;;;;;;;;
shdancerj;Shadow Dancer (Japan);Arcade;shdancer;1989;Sega;Platform / Fighter Scrolling;2;;;good;0;;shdancer;;;;;;;
shdancer1;Shadow Dancer (US);Arcade;shdancer;1989;Sega;Platform / Fighter Scrolling;2;;;good;0;;shdancer;;;;;;;
shdancer;Shadow Dancer (World);Arcade;;1989;Sega;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
shadfrceu;Shadow Force (US, Version 2);Arcade;shadfrce;1993;Technos Japan;Fighter / 2.5D;2;;;good;0;;shadfrce;;;;;;;
shadfrce;Shadow Force (World, Version 3);Arcade;;1993;Technos Japan;Fighter / 2.5D;2;;;good;0;;;;;;;;;
shadfrcej;Shadow Force - Henshin Ninja (Japan, Version 2);Arcade;shadfrce;1993;Technos Japan;Fighter / 2.5D;2;;;good;0;;shadfrce;;;;;;;
beast;Shadow of the Beast (Neo Geo demo);Arcade;;????;Jeff Kurtz;System / BIOS;BIOS;;;good;0;;neogeo;;;;;;;
shadoww;Shadow Warriors (World, set 1);Arcade;;1988;Tecmo;Fighter / 2.5D;2;;;good;0;;;;;;;;;
shadowwa;Shadow Warriors (World, set 2);Arcade;shadoww;1988;Tecmo;Fighter / 2.5D;2;;;good;0;;shadoww;;;;;;;
shadowld;Shadowland (YD3);Arcade;;1987;Namco;Platform / Shooter Scrolling;2;;;good;0;;;;;;;;;
shangha3j;Shanghai III (Japan);Arcade;shangha3;1993;Sunsoft;Tabletop / Shanghai;2;;;good;0;;shangha3;;;;;;;
shangha3u;Shanghai III (US);Arcade;shangha3;1993;Sunsoft;Tabletop / Shanghai;2;;;good;0;;shangha3;;;;;;;
shangha3up;Shanghai III (US, prototype);Arcade;shangha3;1993;Sunsoft;Tabletop / Shanghai;2;;;good;0;;shangha3;;;;;;;
shangha3;Shanghai III (World);Arcade;;1993;Sunsoft;Tabletop / Shanghai;2;;;good;0;;;;;;;;;
shangkid;Shanghai Kid;Arcade;;1985;Taiyo System (Data East license);Fighter / Versus;2;;;good;0;;;;;;;;;
pgm3in1c100;Shanliang San He Yi (Flash 3-in-1) (V100 07/13/04 12:09:20);Arcade;pgm3in1;2004;IGS;Puzzle / Misc. * Mature *;???;;;good;0;;pgm3in1;;;;;;;
pgm3in1;Shanliang San He Yi (Flash 3-in-1) (V102 08/23/04 13:03:26);Arcade;;2004;IGS;Puzzle / Misc. * Mature *;2;;;good;0;;pgm;;;;;;;
shaolins;Shao-lin's Road (set 1);Arcade;kicker;1985;Konami;Platform / Fighter;2;;;good;0;;kicker;;;;;;;
shaolinb;Shao-lin's Road (set 2);Arcade;kicker;1985;Konami;Platform / Fighter;2;;;good;0;;kicker;;;;;;;
sharkatt;Shark Attack;Arcade;;1980;Pacific Novelty;Shooter / Underwater;2;;;good;0;;;;;;;;;
mikiek;Shin-ip Sawon - Seok Dol-i;Arcade;mikie;1984;bootleg;Maze / Fighter;2;;;good;0;;mikie;;;;;;;
tshingen;Shingen Samurai-Fighter (Japan, English);Arcade;;1988;Jaleco;Fighter / Field;2;;;good;0;;;;;;;;;
mikiej;Shinnyuushain Tooru-kun;Arcade;mikie;1984;Konami;Maze / Fighter;2;;;good;0;;mikie;;;;;;;
shinoblb;Shinobi (Beta bootleg);Arcade;shinobi;1987;bootleg (Beta);Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobi1d;Shinobi (set 1, System 16A) (bootleg of FD1094 317-0050 set);Arcade;shinobi;1987;bootleg;Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobi1;Shinobi (set 1, System 16A) (FD1094 317-0050);Arcade;shinobi;1987;Sega;Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobi2d;Shinobi (set 2, System 16B) (bootleg of FD1094 317-0049 set);Arcade;shinobi;1987;bootleg;Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobi2;Shinobi (set 2, System 16B) (FD1094 317-0049);Arcade;shinobi;1987;Sega;Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobi3;Shinobi (set 3, System 16B) (MC-8123B 317-0054);Arcade;shinobi;1987;Sega;Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobi4;Shinobi (set 4, System 16B) (MC-8123B 317-0054);Arcade;shinobi;1987;Sega;Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobi5;Shinobi (set 5, System 16B) (unprotected);Arcade;shinobi;1987;Sega;Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobi;Shinobi (set 6, System 16A) (unprotected);Arcade;;1987;Sega;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
shinobi6;Shinobi (set 6, System 16B) (unprotected);Arcade;shinobi;1987;Sega;Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinobls;Shinobi (Star bootleg, System 16A);Arcade;shinobi;1987;bootleg (Star);Platform / Fighter Scrolling;2;;;good;0;;shinobi;;;;;;;
shinfz;Shinobi / FZ-2006 (Korean System 16 bootleg) (ISG Selection Master Type 2006);Arcade;;2008;bootleg (ISG);Platform / Fighter Scrolling;2;;;good;0;;isgsm;;;;;;;
shinygld;Shiny Golds;Arcade;;1996;Playmark;Slot Machine / Video Slot;1;;;good;0;;;;;;;;;
shippumd;Shippu Mahou Daisakusen (Japan);Arcade;kingdmgp;1994;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;kingdmgp;;;;;;;
shisen;Shisensho - Joshiryo-Hen (Japan, set 1);Arcade;matchit;1989;Tamtex;Puzzle / Match * Mature *;2;;;good;0;;matchit;;;;;;;
